id,name,top_match,university,raw_score,is_top_match,created_at
45db033f-00fa-4520-a0ca-0a60c03c3aa9,"Ram Mendoza",admu,up,206,0,2026-05-29T11:48:52.329Z
45db033f-00fa-4520-a0ca-0a60c03c3aa9,"Ram Mendoza",admu,ust,150,0,2026-05-29T11:48:52.329Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,"Ysabel Manalo",admu,admu,481,1,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,"Ysabel Manalo",admu,dlsu,323,0,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,"Ysabel Manalo",admu,up,176,0,2026-05-29T20:50:18.148Z
2ec1cbfa-8638-48f7-8b95-9c44ad06b234,"Ysabel Manalo",admu,ust,158,0,2026-05-29T20:50:18.148Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,"Angel Ramos",dlsu,admu,308,0,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,"Angel Ramos",dlsu,dlsu,437,1,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,"Angel Ramos",dlsu,up,231,0,2026-05-29T23:10:49.863Z
6d18b41d-b36c-4023-ba69-cae2301a9aad,"Angel Ramos",dlsu,ust,231,0,2026-05-29T23:10:49.863Z
ff3503c1-95b1-42b8-9328-9ca70871390e,"Angel Flores",up,admu,210,0,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,"Angel Flores",up,dlsu,154,0,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,"Angel Flores",up,up,463,1,2026-05-30T01:57:12.771Z
ff3503c1-95b1-42b8-9328-9ca70871390e,"Angel Flores",up,ust,218,0,2026-05-30T01:57:12.771Z
c81b6f1d-d914-4984-9846-758ac3859a21,"Kim Sy",dlsu,admu,298,0,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,"Kim Sy",dlsu,dlsu,461,1,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,"Kim Sy",dlsu,up,211,0,2026-05-30T02:28:12.487Z
c81b6f1d-d914-4984-9846-758ac3859a21,"Kim Sy",dlsu,ust,241,0,2026-05-30T02:28:12.487Z
10ec34b7-e50b-4256-967d-050dfefdb2da,"Enzo Padilla",admu,admu,455,1,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,"Enzo Padilla",admu,dlsu,330,0,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,"Enzo Padilla",admu,up,184,0,2026-05-30T12:24:36.872Z
10ec34b7-e50b-4256-967d-050dfefdb2da,"Enzo Padilla",admu,ust,195,0,2026-05-30T12:24:36.872Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,"Angel Domingo",admu,admu,360,1,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,"Angel Domingo",admu,dlsu,281,0,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,"Angel Domingo",admu,up,274,0,2026-05-30T13:33:35.151Z
30fda2fc-b604-4dc8-8351-b2e6a34907c3,"Angel Domingo",admu,ust,230,0,2026-05-30T13:33:35.151Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,"Camille Bactol",up,admu,261,0,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,"Camille Bactol",up,dlsu,231,0,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,"Camille Bactol",up,up,457,1,2026-05-30T14:57:33.659Z
43ac7c2c-5478-4300-9eee-d4f1c9e73fed,"Camille Bactol",up,ust,271,0,2026-05-30T14:57:33.659Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,"Hannah Dizon",admu,admu,480,1,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,"Hannah Dizon",admu,dlsu,312,0,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,"Hannah Dizon",admu,up,205,0,2026-05-31T00:37:39.602Z
fd24dd02-c957-4e84-8118-c18af1b62e2e,"Hannah Dizon",admu,ust,161,0,2026-05-31T00:37:39.602Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,"Ivan Reyes",admu,admu,502,1,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,"Ivan Reyes",admu,dlsu,316,0,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,"Ivan Reyes",admu,up,184,0,2026-05-31T01:29:37.885Z
8130b22c-ed0a-47f2-b8d8-134d6dce9f96,"Ivan Reyes",admu,ust,153,0,2026-05-31T01:29:37.885Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,"Isabella Flores",dlsu,admu,284,0,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,"Isabella Flores",dlsu,dlsu,471,1,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,"Isabella Flores",dlsu,up,196,0,2026-05-31T04:54:58.349Z
762a9c9d-73d0-4ee1-9d38-f21455d553ef,"Isabella Flores",dlsu,ust,240,0,2026-05-31T04:54:58.349Z
da112ed1-1aeb-4df9-bfde-c0c44cbe57cb,"Bea Rivera",ust,admu,173,0,2026-05-31T09:33:03.867Z
da112ed1-1aeb-4df9-bfde-c0c44cbe57cb,"Bea Rivera",ust,dlsu,197,0,2026-05-31T09:33:03.867Z
da112ed1-1aeb-4df9-bfde-c0c44cbe57cb,"Bea Rivera",ust,up,261,0,2026-05-31T09:33:03.867Z
da112ed1-1aeb-4df9-bfde-c0c44cbe57cb,"Bea Rivera",ust,ust,475,1,2026-05-31T09:33:03.867Z
62b10457-4db9-4e36-b19c-229cbea04d13,"Diego Navarro",up,admu,232,0,2026-05-31T12:29:59.701Z
62b10457-4db9-4e36-b19c-229cbea04d13,"Diego Navarro",up,dlsu,189,0,2026-05-31T12:29:59.701Z
62b10457-4db9-4e36-b19c-229cbea04d13,"Diego Navarro",up,up,463,1,2026-05-31T12:29:59.701Z
62b10457-4db9-4e36-b19c-229cbea04d13,"Diego Navarro",up,ust,229,0,2026-05-31T12:29:59.701Z
7365d568-c38e-46a6-af1e-ea7654474108,"Nicole Gutierrez",ust,admu,168,0,2026-06-01T05:30:42.397Z
7365d568-c38e-46a6-af1e-ea7654474108,"Nicole Gutierrez",ust,dlsu,215,0,2026-06-01T05:30:42.397Z
7365d568-c38e-46a6-af1e-ea7654474108,"Nicole Gutierrez",ust,up,321,0,2026-06-01T05:30:42.397Z
7365d568-c38e-46a6-af1e-ea7654474108,"Nicole Gutierrez",ust,ust,422,1,2026-06-01T05:30:42.397Z
3e27fcc9-0934-4b93-956e-742e4aa5ef0d,"Miguel Aquino",dlsu,admu,302,0,2026-06-01T05:43:31.158Z
3e27fcc9-0934-4b93-956e-742e4aa5ef0d,"Miguel Aquino",dlsu,dlsu,404,1,2026-06-01T05:43:31.158Z
3e27fcc9-0934-4b93-956e-742e4aa5ef0d,"Miguel Aquino",dlsu,up,173,0,2026-06-01T05:43:31.158Z
3e27fcc9-0934-4b93-956e-742e4aa5ef0d,"Miguel Aquino",dlsu,ust,205,0,2026-06-01T05:43:31.158Z
4b86849f-6e30-4685-a5da-e90382147af0,"Vince Manalo",admu,admu,389,1,2026-06-01T10:25:30.463Z
4b86849f-6e30-4685-a5da-e90382147af0,"Vince Manalo",admu,dlsu,242,0,2026-06-01T10:25:30.463Z
4b86849f-6e30-4685-a5da-e90382147af0,"Vince Manalo",admu,up,275,0,2026-06-01T10:25:30.463Z
4b86849f-6e30-4685-a5da-e90382147af0,"Vince Manalo",admu,ust,223,0,2026-06-01T10:25:30.463Z
a6b5d206-21ba-49f8-8057-c1aea6c6e50e,"Marco Gutierrez",admu,admu,460,1,2026-06-01T10:56:46.412Z
a6b5d206-21ba-49f8-8057-c1aea6c6e50e,"Marco Gutierrez",admu,dlsu,310,0,2026-06-01T10:56:46.412Z
a6b5d206-21ba-49f8-8057-c1aea6c6e50e,"Marco Gutierrez",admu,up,234,0,2026-06-01T10:56:46.412Z
a6b5d206-21ba-49f8-8057-c1aea6c6e50e,"Marco Gutierrez",admu,ust,151,0,2026-06-01T10:56:46.412Z
399586f5-7ecc-4a15-8138-ac98536e8476,"Rafael Gutierrez",dlsu,admu,299,0,2026-06-01T11:43:57.079Z
399586f5-7ecc-4a15-8138-ac98536e8476,"Rafael Gutierrez",dlsu,dlsu,451,1,2026-06-01T11:43:57.079Z
399586f5-7ecc-4a15-8138-ac98536e8476,"Rafael Gutierrez",dlsu,up,183,0,2026-06-01T11:43:57.079Z
399586f5-7ecc-4a15-8138-ac98536e8476,"Rafael Gutierrez",dlsu,ust,238,0,2026-06-01T11:43:57.079Z
84869e39-617c-4772-83f0-9d83c33ed748,"Ella Ramos",admu,admu,422,1,2026-06-02T06:16:27.966Z
84869e39-617c-4772-83f0-9d83c33ed748,"Ella Ramos",admu,dlsu,350,0,2026-06-02T06:16:27.966Z
84869e39-617c-4772-83f0-9d83c33ed748,"Ella Ramos",admu,up,147,0,2026-06-02T06:16:27.966Z
84869e39-617c-4772-83f0-9d83c33ed748,"Ella Ramos",admu,ust,194,0,2026-06-02T06:16:27.966Z
45f0fae0-e812-46f6-b7ab-309e9309862a,"Reign Bactol",admu,admu,489,1,2026-06-02T13:03:53.442Z
45f0fae0-e812-46f6-b7ab-309e9309862a,"Reign Bactol",admu,dlsu,314,0,2026-06-02T13:03:53.442Z
45f0fae0-e812-46f6-b7ab-309e9309862a,"Reign Bactol",admu,up,158,0,2026-06-02T13:03:53.442Z
45f0fae0-e812-46f6-b7ab-309e9309862a,"Reign Bactol",admu,ust,165,0,2026-06-02T13:03:53.442Z
d371d796-8bf3-418e-b82c-a77d97175218,"Bea Navarro",dlsu,admu,289,0,2026-06-02T13:45:13.049Z
d371d796-8bf3-418e-b82c-a77d97175218,"Bea Navarro",dlsu,dlsu,471,1,2026-06-02T13:45:13.049Z
d371d796-8bf3-418e-b82c-a77d97175218,"Bea Navarro",dlsu,up,174,0,2026-06-02T13:45:13.049Z
d371d796-8bf3-418e-b82c-a77d97175218,"Bea Navarro",dlsu,ust,224,0,2026-06-02T13:45:13.049Z
95fde5d6-bdb1-4991-9b9b-a63304798ba8,"Yanna Tan",dlsu,admu,270,0,2026-06-02T14:40:30.582Z
95fde5d6-bdb1-4991-9b9b-a63304798ba8,"Yanna Tan",dlsu,dlsu,478,1,2026-06-02T14:40:30.582Z
95fde5d6-bdb1-4991-9b9b-a63304798ba8,"Yanna Tan",dlsu,up,161,0,2026-06-02T14:40:30.582Z
95fde5d6-bdb1-4991-9b9b-a63304798ba8,"Yanna Tan",dlsu,ust,197,0,2026-06-02T14:40:30.582Z
19931cfd-4bc7-41a6-8665-ba7140ca2e7c,"Josh Lim",admu,admu,448,1,2026-06-02T18:12:40.729Z
19931cfd-4bc7-41a6-8665-ba7140ca2e7c,"Josh Lim",admu,dlsu,326,0,2026-06-02T18:12:40.729Z
19931cfd-4bc7-41a6-8665-ba7140ca2e7c,"Josh Lim",admu,up,190,0,2026-06-02T18:12:40.729Z
19931cfd-4bc7-41a6-8665-ba7140ca2e7c,"Josh Lim",admu,ust,162,0,2026-06-02T18:12:40.729Z
036eac14-8622-4981-9191-f0fb2e16f77f,"Bea Mendoza",ust,admu,225,0,2026-06-02T19:56:48.070Z
036eac14-8622-4981-9191-f0fb2e16f77f,"Bea Mendoza",ust,dlsu,215,0,2026-06-02T19:56:48.070Z
036eac14-8622-4981-9191-f0fb2e16f77f,"Bea Mendoza",ust,up,241,0,2026-06-02T19:56:48.070Z
036eac14-8622-4981-9191-f0fb2e16f77f,"Bea Mendoza",ust,ust,400,1,2026-06-02T19:56:48.070Z
aff553e5-cdef-4b95-a304-4960a499337f,"Andrea Domingo",admu,admu,416,1,2026-06-02T22:29:21.234Z
aff553e5-cdef-4b95-a304-4960a499337f,"Andrea Domingo",admu,dlsu,250,0,2026-06-02T22:29:21.234Z
aff553e5-cdef-4b95-a304-4960a499337f,"Andrea Domingo",admu,up,280,0,2026-06-02T22:29:21.234Z
aff553e5-cdef-4b95-a304-4960a499337f,"Andrea Domingo",admu,ust,182,0,2026-06-02T22:29:21.234Z
19fec94e-dde8-467b-b325-0ae4227973bf,"Kate Chua",dlsu,admu,294,0,2026-06-03T01:07:28.017Z
19fec94e-dde8-467b-b325-0ae4227973bf,"Kate Chua",dlsu,dlsu,473,1,2026-06-03T01:07:28.017Z
19fec94e-dde8-467b-b325-0ae4227973bf,"Kate Chua",dlsu,up,166,0,2026-06-03T01:07:28.017Z
19fec94e-dde8-467b-b325-0ae4227973bf,"Kate Chua",dlsu,ust,232,0,2026-06-03T01:07:28.017Z
5437b98c-02b3-4858-990c-6ad4775e222c,"Patricia Reyes",admu,admu,439,1,2026-06-03T05:08:15.570Z
5437b98c-02b3-4858-990c-6ad4775e222c,"Patricia Reyes",admu,dlsu,316,0,2026-06-03T05:08:15.570Z
5437b98c-02b3-4858-990c-6ad4775e222c,"Patricia Reyes",admu,up,171,0,2026-06-03T05:08:15.570Z
5437b98c-02b3-4858-990c-6ad4775e222c,"Patricia Reyes",admu,ust,199,0,2026-06-03T05:08:15.570Z
79dac7e3-d5e5-4945-869f-cf7adc0bf48c,"Josh Cruz",up,admu,232,0,2026-06-03T05:36:47.676Z
79dac7e3-d5e5-4945-869f-cf7adc0bf48c,"Josh Cruz",up,dlsu,177,0,2026-06-03T05:36:47.676Z
79dac7e3-d5e5-4945-869f-cf7adc0bf48c,"Josh Cruz",up,up,528,1,2026-06-03T05:36:47.676Z
79dac7e3-d5e5-4945-869f-cf7adc0bf48c,"Josh Cruz",up,ust,210,0,2026-06-03T05:36:47.676Z
59f68df6-b1cd-43f3-a973-56c485072ef5,"Kate Tan",ust,admu,189,0,2026-06-03T06:45:32.490Z
59f68df6-b1cd-43f3-a973-56c485072ef5,"Kate Tan",ust,dlsu,217,0,2026-06-03T06:45:32.490Z
59f68df6-b1cd-43f3-a973-56c485072ef5,"Kate Tan",ust,up,313,0,2026-06-03T06:45:32.490Z
59f68df6-b1cd-43f3-a973-56c485072ef5,"Kate Tan",ust,ust,420,1,2026-06-03T06:45:32.490Z
9022ea5f-45a5-4045-88df-0600073c7be7,"Enzo Dizon",admu,admu,382,1,2026-06-03T07:30:23.126Z
9022ea5f-45a5-4045-88df-0600073c7be7,"Enzo Dizon",admu,dlsu,277,0,2026-06-03T07:30:23.126Z
9022ea5f-45a5-4045-88df-0600073c7be7,"Enzo Dizon",admu,up,204,0,2026-06-03T07:30:23.126Z
9022ea5f-45a5-4045-88df-0600073c7be7,"Enzo Dizon",admu,ust,248,0,2026-06-03T07:30:23.126Z
c895f71e-9bd3-4426-bf62-c6d62612f9bd,"Ivan Ramos",dlsu,admu,276,0,2026-06-03T10:37:06.966Z
c895f71e-9bd3-4426-bf62-c6d62612f9bd,"Ivan Ramos",dlsu,dlsu,448,1,2026-06-03T10:37:06.966Z
c895f71e-9bd3-4426-bf62-c6d62612f9bd,"Ivan Ramos",dlsu,up,165,0,2026-06-03T10:37:06.966Z
c895f71e-9bd3-4426-bf62-c6d62612f9bd,"Ivan Ramos",dlsu,ust,238,0,2026-06-03T10:37:06.966Z
6eb22c5a-35c0-42bd-ba89-c980734a340e,"Sofia Ramos",admu,admu,435,1,2026-06-03T20:12:17.379Z
6eb22c5a-35c0-42bd-ba89-c980734a340e,"Sofia Ramos",admu,dlsu,286,0,2026-06-03T20:12:17.379Z
6eb22c5a-35c0-42bd-ba89-c980734a340e,"Sofia Ramos",admu,up,171,0,2026-06-03T20:12:17.379Z
6eb22c5a-35c0-42bd-ba89-c980734a340e,"Sofia Ramos",admu,ust,223,0,2026-06-03T20:12:17.379Z
349253ff-f56e-478e-bc3a-868568b63f45,"Patricia Castillo",admu,admu,476,1,2026-06-03T22:39:55.002Z
349253ff-f56e-478e-bc3a-868568b63f45,"Patricia Castillo",admu,dlsu,288,0,2026-06-03T22:39:55.002Z
349253ff-f56e-478e-bc3a-868568b63f45,"Patricia Castillo",admu,up,233,0,2026-06-03T22:39:55.002Z
349253ff-f56e-478e-bc3a-868568b63f45,"Patricia Castillo",admu,ust,179,0,2026-06-03T22:39:55.002Z
1af828be-1774-4709-8d29-41cf607c3eaa,"Isabella Padilla",dlsu,admu,313,0,2026-06-03T22:56:42.007Z
1af828be-1774-4709-8d29-41cf607c3eaa,"Isabella Padilla",dlsu,dlsu,508,1,2026-06-03T22:56:42.007Z
1af828be-1774-4709-8d29-41cf607c3eaa,"Isabella Padilla",dlsu,up,128,0,2026-06-03T22:56:42.007Z
1af828be-1774-4709-8d29-41cf607c3eaa,"Isabella Padilla",dlsu,ust,201,0,2026-06-03T22:56:42.007Z
0ae13edf-ade6-4aa2-9de0-059a956a0153,"Rafael Gutierrez",admu,admu,435,1,2026-06-04T04:05:32.818Z
0ae13edf-ade6-4aa2-9de0-059a956a0153,"Rafael Gutierrez",admu,dlsu,285,0,2026-06-04T04:05:32.818Z
0ae13edf-ade6-4aa2-9de0-059a956a0153,"Rafael Gutierrez",admu,up,188,0,2026-06-04T04:05:32.818Z
0ae13edf-ade6-4aa2-9de0-059a956a0153,"Rafael Gutierrez",admu,ust,166,0,2026-06-04T04:05:32.818Z
c266114c-675f-4050-be3b-d8b66a7fc74c,"Miguel Tan",admu,admu,454,1,2026-06-04T10:42:04.303Z
c266114c-675f-4050-be3b-d8b66a7fc74c,"Miguel Tan",admu,dlsu,332,0,2026-06-04T10:42:04.303Z
c266114c-675f-4050-be3b-d8b66a7fc74c,"Miguel Tan",admu,up,190,0,2026-06-04T10:42:04.303Z
c266114c-675f-4050-be3b-d8b66a7fc74c,"Miguel Tan",admu,ust,166,0,2026-06-04T10:42:04.303Z
6e53d599-afc1-43b1-9397-405764d4fb43,"Nicole Mendoza",dlsu,admu,306,0,2026-06-04T20:45:41.696Z
6e53d599-afc1-43b1-9397-405764d4fb43,"Nicole Mendoza",dlsu,dlsu,405,1,2026-06-04T20:45:41.696Z
6e53d599-afc1-43b1-9397-405764d4fb43,"Nicole Mendoza",dlsu,up,229,0,2026-06-04T20:45:41.696Z
6e53d599-afc1-43b1-9397-405764d4fb43,"Nicole Mendoza",dlsu,ust,218,0,2026-06-04T20:45:41.696Z
73be3d33-87cb-48c8-a77a-566e186e9a4d,"Loui Ramos",admu,admu,482,1,2026-06-05T01:56:08.876Z
73be3d33-87cb-48c8-a77a-566e186e9a4d,"Loui Ramos",admu,dlsu,296,0,2026-06-05T01:56:08.876Z
73be3d33-87cb-48c8-a77a-566e186e9a4d,"Loui Ramos",admu,up,204,0,2026-06-05T01:56:08.876Z
73be3d33-87cb-48c8-a77a-566e186e9a4d,"Loui Ramos",admu,ust,186,0,2026-06-05T01:56:08.876Z
f0a187ff-ad75-42c6-a9bb-aa967eda97ff,"Bea Rivera",dlsu,admu,298,0,2026-06-05T05:49:07.984Z
f0a187ff-ad75-42c6-a9bb-aa967eda97ff,"Bea Rivera",dlsu,dlsu,531,1,2026-06-05T05:49:07.984Z
f0a187ff-ad75-42c6-a9bb-aa967eda97ff,"Bea Rivera",dlsu,up,138,0,2026-06-05T05:49:07.984Z
f0a187ff-ad75-42c6-a9bb-aa967eda97ff,"Bea Rivera",dlsu,ust,206,0,2026-06-05T05:49:07.984Z
9b6041a9-d82c-489f-852e-2fdfe536d598,"Ella Cruz",up,admu,280,0,2026-06-05T05:53:13.497Z
9b6041a9-d82c-489f-852e-2fdfe536d598,"Ella Cruz",up,dlsu,238,0,2026-06-05T05:53:13.497Z
9b6041a9-d82c-489f-852e-2fdfe536d598,"Ella Cruz",up,up,392,1,2026-06-05T05:53:13.497Z
9b6041a9-d82c-489f-852e-2fdfe536d598,"Ella Cruz",up,ust,222,0,2026-06-05T05:53:13.497Z
e2bdf069-ecd8-4eae-96d2-2dce18241bcd,"Lorenzo Sy",admu,admu,417,1,2026-06-05T08:29:52.631Z
e2bdf069-ecd8-4eae-96d2-2dce18241bcd,"Lorenzo Sy",admu,dlsu,290,0,2026-06-05T08:29:52.631Z
e2bdf069-ecd8-4eae-96d2-2dce18241bcd,"Lorenzo Sy",admu,up,219,0,2026-06-05T08:29:52.631Z
e2bdf069-ecd8-4eae-96d2-2dce18241bcd,"Lorenzo Sy",admu,ust,184,0,2026-06-05T08:29:52.631Z
b43f16d1-5443-413d-8d6b-89c31994ea03,"Ram Cruz",admu,admu,477,1,2026-06-05T09:58:04.918Z
b43f16d1-5443-413d-8d6b-89c31994ea03,"Ram Cruz",admu,dlsu,298,0,2026-06-05T09:58:04.918Z
b43f16d1-5443-413d-8d6b-89c31994ea03,"Ram Cruz",admu,up,220,0,2026-06-05T09:58:04.918Z
b43f16d1-5443-413d-8d6b-89c31994ea03,"Ram Cruz",admu,ust,191,0,2026-06-05T09:58:04.918Z
c375cdea-377c-4584-889f-bce251d9684c,"Cedric Rivera",ust,admu,201,0,2026-06-05T11:42:24.279Z
c375cdea-377c-4584-889f-bce251d9684c,"Cedric Rivera",ust,dlsu,204,0,2026-06-05T11:42:24.279Z
c375cdea-377c-4584-889f-bce251d9684c,"Cedric Rivera",ust,up,357,0,2026-06-05T11:42:24.279Z
c375cdea-377c-4584-889f-bce251d9684c,"Cedric Rivera",ust,ust,435,1,2026-06-05T11:42:24.279Z
f77f4445-d30c-4fb6-9d9f-28fe78fc5f60,"Kyle Navarro",ust,admu,163,0,2026-06-05T14:30:47.257Z
f77f4445-d30c-4fb6-9d9f-28fe78fc5f60,"Kyle Navarro",ust,dlsu,208,0,2026-06-05T14:30:47.257Z
f77f4445-d30c-4fb6-9d9f-28fe78fc5f60,"Kyle Navarro",ust,up,263,0,2026-06-05T14:30:47.257Z
f77f4445-d30c-4fb6-9d9f-28fe78fc5f60,"Kyle Navarro",ust,ust,434,1,2026-06-05T14:30:47.257Z
a3496a76-5cb0-498c-ac2f-8ff77b0b0351,"Paolo Santos",admu,admu,394,1,2026-06-05T16:43:51.550Z
a3496a76-5cb0-498c-ac2f-8ff77b0b0351,"Paolo Santos",admu,dlsu,322,0,2026-06-05T16:43:51.550Z
a3496a76-5cb0-498c-ac2f-8ff77b0b0351,"Paolo Santos",admu,up,239,0,2026-06-05T16:43:51.550Z
a3496a76-5cb0-498c-ac2f-8ff77b0b0351,"Paolo Santos",admu,ust,182,0,2026-06-05T16:43:51.550Z
fe220df0-48f7-47df-8417-e8c43ceb88fa,"Ram Bautista",up,admu,222,0,2026-06-06T02:49:38.657Z
fe220df0-48f7-47df-8417-e8c43ceb88fa,"Ram Bautista",up,dlsu,153,0,2026-06-06T02:49:38.657Z
fe220df0-48f7-47df-8417-e8c43ceb88fa,"Ram Bautista",up,up,566,1,2026-06-06T02:49:38.657Z
fe220df0-48f7-47df-8417-e8c43ceb88fa,"Ram Bautista",up,ust,230,0,2026-06-06T02:49:38.657Z
ea4c465c-0aa5-4afa-9784-816b65b581e3,"Rafael Flores",up,admu,276,0,2026-06-06T06:05:46.743Z
ea4c465c-0aa5-4afa-9784-816b65b581e3,"Rafael Flores",up,dlsu,212,0,2026-06-06T06:05:46.743Z
ea4c465c-0aa5-4afa-9784-816b65b581e3,"Rafael Flores",up,up,413,1,2026-06-06T06:05:46.743Z
ea4c465c-0aa5-4afa-9784-816b65b581e3,"Rafael Flores",up,ust,260,0,2026-06-06T06:05:46.743Z
b6fdac18-c534-4844-a892-48eb13b7288d,"Isabella Flores",admu,admu,415,1,2026-06-06T07:06:58.962Z
b6fdac18-c534-4844-a892-48eb13b7288d,"Isabella Flores",admu,dlsu,282,0,2026-06-06T07:06:58.962Z
b6fdac18-c534-4844-a892-48eb13b7288d,"Isabella Flores",admu,up,203,0,2026-06-06T07:06:58.962Z
b6fdac18-c534-4844-a892-48eb13b7288d,"Isabella Flores",admu,ust,201,0,2026-06-06T07:06:58.962Z
f375027a-5814-43ac-be94-2366a38570e3,"Reign Aguilar",admu,admu,495,1,2026-06-06T10:53:48.176Z
f375027a-5814-43ac-be94-2366a38570e3,"Reign Aguilar",admu,dlsu,306,0,2026-06-06T10:53:48.176Z
f375027a-5814-43ac-be94-2366a38570e3,"Reign Aguilar",admu,up,200,0,2026-06-06T10:53:48.176Z
f375027a-5814-43ac-be94-2366a38570e3,"Reign Aguilar",admu,ust,171,0,2026-06-06T10:53:48.176Z
7b512dba-8020-484b-bc14-78f17a3129cf,"Paolo Tan",dlsu,admu,273,0,2026-06-06T12:11:32.711Z
7b512dba-8020-484b-bc14-78f17a3129cf,"Paolo Tan",dlsu,dlsu,439,1,2026-06-06T12:11:32.711Z
7b512dba-8020-484b-bc14-78f17a3129cf,"Paolo Tan",dlsu,up,242,0,2026-06-06T12:11:32.711Z
7b512dba-8020-484b-bc14-78f17a3129cf,"Paolo Tan",dlsu,ust,226,0,2026-06-06T12:11:32.711Z
7f70dcde-90b4-456c-91d4-e97d60287e5a,"Kate Chua",up,admu,252,0,2026-06-06T20:02:44.019Z
7f70dcde-90b4-456c-91d4-e97d60287e5a,"Kate Chua",up,dlsu,193,0,2026-06-06T20:02:44.019Z
7f70dcde-90b4-456c-91d4-e97d60287e5a,"Kate Chua",up,up,453,1,2026-06-06T20:02:44.019Z
7f70dcde-90b4-456c-91d4-e97d60287e5a,"Kate Chua",up,ust,256,0,2026-06-06T20:02:44.019Z
745b0b27-cd00-457e-992c-adca5cc01065,"Althea Villanueva",admu,admu,474,1,2026-06-06T21:27:09.213Z
745b0b27-cd00-457e-992c-adca5cc01065,"Althea Villanueva",admu,dlsu,304,0,2026-06-06T21:27:09.213Z
745b0b27-cd00-457e-992c-adca5cc01065,"Althea Villanueva",admu,up,191,0,2026-06-06T21:27:09.213Z
745b0b27-cd00-457e-992c-adca5cc01065,"Althea Villanueva",admu,ust,186,0,2026-06-06T21:27:09.213Z
c76c107e-5b76-4c0f-8937-24d4052d92e7,"Ram Bautista",dlsu,admu,284,0,2026-06-07T01:31:59.735Z
c76c107e-5b76-4c0f-8937-24d4052d92e7,"Ram Bautista",dlsu,dlsu,376,1,2026-06-07T01:31:59.735Z
c76c107e-5b76-4c0f-8937-24d4052d92e7,"Ram Bautista",dlsu,up,247,0,2026-06-07T01:31:59.735Z
c76c107e-5b76-4c0f-8937-24d4052d92e7,"Ram Bautista",dlsu,ust,231,0,2026-06-07T01:31:59.735Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,"Rafael del Rosario",admu,admu,456,1,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,"Rafael del Rosario",admu,dlsu,312,0,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,"Rafael del Rosario",admu,up,229,0,2026-06-07T03:13:28.456Z
c3969a1a-a4de-4d4f-8eed-9ce165cef0f7,"Rafael del Rosario",admu,ust,186,0,2026-06-07T03:13:28.456Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,"Nicole del Rosario",up,admu,248,0,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,"Nicole del Rosario",up,dlsu,179,0,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,"Nicole del Rosario",up,up,493,1,2026-06-07T12:37:50.112Z
5ad548f5-a2a3-4fa7-ba12-ef5ae47f239b,"Nicole del Rosario",up,ust,191,0,2026-06-07T12:37:50.112Z
6aaee649-e28d-4e86-ad93-f106b95ce4c1,"Lorenzo Flores",admu,admu,429,1,2026-06-07T12:41:29.879Z
